act_symbol,date,when
IRM,2023-11-02,Before market open
IRM,2024-02-22,Before market open
IRM,2024-05-02,Before market open
IRM,2024-08-01,Before market open
IRM,2024-11-06,Before market open
IRM,2025-02-13,Before market open
IRM,2025-05-01,Before market open
IRM,2025-08-06,Before market open
IRMD,2020-02-06,Before market open
IRMD,2020-04-30,Before market open
IRMD,2020-07-30,Before market open
IRMD,2020-10-30,Before market open
IRMD,2021-02-04,Before market open
IRMD,2021-04-30,Before market open
IRMD,2021-07-30,Before market open
IRMD,2021-10-29,Before market open
IRMD,2022-02-04,Before market open
IRMD,2022-04-29,Before market open
IRMD,2022-07-29,
IRMD,2022-11-03,Before market open
IRMD,2023-02-03,
IRMD,2023-05-04,Before market open
IRMD,2023-08-03,Before market open
IRMD,2023-11-02,
IRMD,2024-02-01,
IRMD,2024-05-02,
IRMD,2024-08-01,Before market open
IRMD,2024-11-01,
IRMD,2025-02-13,Before market open
IRMD,2025-05-05,Before market open
IRNT,2021-12-15,After market close
IRNT,2022-04-06,After market close
IRNT,2022-06-14,After market close
IRNT,2022-09-14,After market close
IRNT,2023-04-26,
IRNT,2023-06-13,
IRNT,2023-06-20,
IRNT,2023-06-27,
IRNT,2023-07-04,
IRNT,2023-07-11,
IRNT,2023-07-18,
IRNT,2023-07-25,
IRNT,2023-09-13,
IRNT,2023-09-27,
IRNT,2023-10-04,
IRNT,2023-10-11,
IRNT,2023-10-18,
IRON,2023-03-30,
IRON,2023-05-05,
IRON,2023-08-10,
IRON,2023-11-09,
IRON,2024-08-09,
IRON,2024-11-14,
IRON,2025-05-08,
IROQ,2022-10-27,
IROQ,2023-01-27,
IROQ,2023-08-30,
IROQ,2023-11-02,
IROQ,2024-01-26,
IROQ,2024-04-25,
IROQ,2024-08-29,
IROQ,2024-11-04,
IROQ,2025-04-29,
IRS,2022-11-09,
IRS,2023-02-10,
IRS,2023-05-10,
IRS,2023-09-06,Before market open
IRS,2023-11-08,
IRS,2024-02-08,
IRS,2024-05-08,Before market open
IRS,2024-09-04,
IRS,2024-11-05,
IRS,2025-02-03,
IRS,2025-05-06,
IRS,2025-09-02,
IRT,2020-02-12,After market close
IRT,2020-05-06,After market close
IRT,2020-07-29,After market close
IRT,2020-10-28,After market close
IRT,2021-02-10,After market close
IRT,2021-04-28,After market close
IRT,2021-07-26,After market close
IRT,2021-10-27,After market close
IRT,2022-02-16,After market close
IRT,2022-05-03,After market close
IRT,2022-07-27,After market close
IRT,2022-10-26,After market close
IRT,2023-02-15,After market close
IRT,2023-04-26,After market close
IRT,2023-07-26,After market close
IRT,2023-10-30,After market close
IRT,2024-02-14,After market close
IRT,2024-04-24,After market close
IRT,2024-07-31,After market close
IRT,2024-10-30,After market close
IRT,2025-02-12,After market close
IRT,2025-04-30,After market close
IRT,2025-07-30,After market close
IRTC,2020-02-27,After market close
IRTC,2020-05-07,After market close
IRTC,2020-08-06,After market close
IRTC,2020-11-05,After market close
IRTC,2021-02-25,After market close
IRTC,2021-05-06,After market close
IRTC,2021-08-05,After market close
IRTC,2021-11-04,After market close
IRTC,2022-02-23,After market close
IRTC,2022-05-05,After market close
IRTC,2022-08-04,After market close
IRTC,2022-11-01,After market close
IRTC,2023-02-23,After market close
IRTC,2023-05-04,After market close
IRTC,2023-08-03,After market close
IRTC,2023-11-02,After market close
IRTC,2024-02-22,After market close
IRTC,2024-05-02,After market close
IRTC,2024-08-01,After market close
IRTC,2024-10-30,After market close
IRTC,2025-02-20,After market close
IRTC,2025-05-01,After market close
IRTC,2025-07-31,After market close
IRWD,2020-02-13,Before market open
IRWD,2020-05-06,After market close
IRWD,2020-08-06,Before market open
IRWD,2020-11-05,After market close
IRWD,2021-02-17,Before market open
IRWD,2021-05-06,Before market open
IRWD,2021-08-05,Before market open
IRWD,2021-11-04,Before market open
IRWD,2022-02-17,Before market open
IRWD,2022-05-05,Before market open
IRWD,2022-08-04,Before market open
IRWD,2022-11-03,Before market open
IRWD,2023-02-16,Before market open
IRWD,2023-05-04,Before market open
IRWD,2023-08-08,Before market open
IRWD,2023-11-09,Before market open
IRWD,2024-02-15,Before market open
IRWD,2024-05-09,Before market open
IRWD,2024-11-07,Before market open
IRWD,2025-02-20,
IRWD,2025-05-08,
IS,2021-08-11,Before market open
IS,2021-11-10,Before market open
IS,2022-02-16,Before market open
IS,2022-05-12,Before market open
IS,2022-08-10,Before market open
IS,2022-11-09,
ISBA,2025-07-24,
ISBC,2020-01-29,After market close
ISBC,2020-04-29,After market close
ISBC,2020-07-29,After market close
ISBC,2020-10-28,After market close
ISBC,2021-01-27,After market close
ISBC,2021-04-28,After market close
ISBC,2021-07-28,After market close
ISBC,2021-10-27,After market close
ISDR,2020-02-27,After market close
ISDR,2020-04-30,After market close
ISDR,2020-07-30,After market close
ISDR,2020-10-29,
ISDR,2021-02-25,
ISDR,2021-05-06,After market close
ISDR,2021-08-05,After market close
ISDR,2021-11-04,After market close
ISDR,2022-03-03,After market close
ISDR,2022-05-05,
ISDR,2022-08-04,After market close
ISDR,2022-11-03,After market close
ISDR,2023-03-02,After market close
ISDR,2023-05-11,After market close
ISDR,2023-08-10,After market close
ISDR,2023-11-09,After market close
ISDR,2024-03-07,
ISDR,2024-05-09,After market close
ISDR,2024-08-08,
ISEE,2020-02-27,Before market open
ISEE,2020-05-06,Before market open
ISEE,2020-08-05,Before market open
ISEE,2020-11-02,Before market open
ISEE,2021-03-03,Before market open
ISEE,2021-05-05,Before market open
ISEE,2021-08-04,Before market open
ISEE,2021-11-09,Before market open
ISEE,2022-02-24,Before market open
ISEE,2022-05-04,Before market open
ISEE,2022-11-03,Before market open
ISEE,2023-03-01,Before market open
ISEE,2023-05-03,
ISIG,2022-11-03,
ISIG,2023-05-09,
ISO,2021-11-10,Before market open
ISO,2022-03-02,Before market open
ISO,2022-08-10,Before market open
ISO,2022-11-10,Before market open
ISO,2023-03-01,
ISPC,2022-11-08,Before market open
ISPC,2023-03-14,Before market open
ISPC,2023-08-02,Before market open
ISPC,2023-11-02,Before market open
ISPC,2024-03-13,Before market open
ISPC,2024-05-07,Before market open
ISPC,2024-08-07,
ISPC,2024-11-07,
ISPC,2025-03-26,
ISPC,2025-05-20,
ISPC,2025-08-12,
ISPO,2022-05-11,After market close
ISPO,2022-08-08,Before market open
ISPO,2022-12-19,After market close
ISPO,2023-03-15,After market close
ISPO,2023-05-08,After market close
ISPO,2023-08-08,After market close
ISPO,2023-11-06,After market close
ISPO,2024-03-05,After market close
ISPO,2024-05-07,After market close
ISPO,2024-08-13,
ISPO,2024-10-28,After market close
ISPO,2025-02-24,After market close
ISPO,2025-05-06,
ISPO,2025-08-12,After market close
ISPR,2023-09-19,
ISPR,2024-02-21,Before market open
ISPR,2024-05-15,Before market open
ISPR,2024-09-26,Before market open
ISPR,2024-11-12,Before market open
ISPR,2025-02-10,Before market open
ISPR,2025-09-25,
ISR,2020-02-11,After market close
ISR,2020-05-12,After market close
ISR,2020-09-17,After market close
ISR,2020-11-10,After market close
ISR,2021-02-09,
ISR,2021-05-13,After market close
ISR,2021-09-16,
ISR,2021-09-21,After market close
ISR,2021-11-10,After market close
ISR,2022-02-08,After market close
ISR,2022-05-10,After market close
ISR,2022-09-28,After market close
ISR,2022-11-10,After market close
ISR,2023-02-14,
ISRG,2020-01-23,After market close
ISRG,2020-04-16,After market close
ISRG,2020-07-21,After market close
ISRG,2020-10-15,After market close
ISRG,2021-01-21,After market close
ISRG,2021-04-20,After market close
ISRG,2021-07-20,After market close
ISRG,2021-10-19,After market close
ISRG,2022-01-20,Before market open
ISRG,2022-04-21,After market close
ISRG,2022-07-21,After market close
ISRG,2022-10-18,After market close
ISRG,2023-01-24,After market close
ISRG,2023-04-18,After market close
ISRG,2023-07-20,After market close
ISRG,2023-10-19,After market close
ISRG,2024-01-23,After market close
ISRG,2024-04-18,After market close
ISRG,2024-07-18,After market close
ISRG,2024-10-17,After market close
ISRG,2025-01-23,After market close
ISRG,2025-04-22,After market close
ISRG,2025-07-22,After market close
ISRG,2025-10-16,
ISSC,2022-12-14,After market close
ISSC,2023-02-14,After market close
ISSC,2023-05-08,After market close
ISSC,2023-08-09,After market close
ISSC,2023-12-20,After market close
ISSC,2024-02-14,After market close
ISSC,2024-05-13,Before market open
ISSC,2024-12-19,After market close
ISSC,2025-02-13,After market close
ISSC,2025-05-14,After market close
ISSC,2025-08-14,Before market open
ISTR,2020-04-22,
ISTR,2020-07-23,
ISTR,2021-01-28,
ISTR,2021-04-22,
ISTR,2021-07-22,
ISTR,2022-07-28,
ISTR,2022-10-20,
ISTR,2023-01-26,
ISTR,2023-04-20,
ISTR,2024-01-24,
ISTR,2024-04-18,
ISTR,2024-07-18,
ISTR,2024-10-17,
ISTR,2025-01-23,
ISUN,2021-03-15,After market close
ISUN,2021-05-27,
ISUN,2021-08-16,After market close
ISUN,2021-11-15,After market close
ISUN,2022-03-28,
ISUN,2022-05-16,After market close
ISUN,2022-08-15,After market close
ISUN,2022-11-15,Before market open
ISUN,2023-05-15,Before market open
ISUN,2023-08-10,Before market open
ISUN,2023-11-14,Before market open
ISUN,2024-05-20,
ISUN,2024-05-27,
ISUN,2024-06-03,
IT,2020-02-04,Before market open
IT,2020-05-07,Before market open
IT,2020-08-04,Before market open
IT,2020-11-03,Before market open
IT,2021-02-09,Before market open
IT,2021-05-04,Before market open
IT,2021-08-03,Before market open
IT,2021-11-02,Before market open
IT,2022-02-08,Before market open
IT,2022-05-03,Before market open
IT,2022-08-02,Before market open
IT,2022-11-01,Before market open
IT,2023-02-07,Before market open
IT,2023-05-02,Before market open
IT,2023-08-01,Before market open
IT,2023-11-03,Before market open
IT,2024-02-06,Before market open
IT,2024-04-30,Before market open
IT,2024-07-30,Before market open
IT,2024-11-05,Before market open
IT,2025-02-04,Before market open
IT,2025-05-06,Before market open
IT,2025-08-05,Before market open
ITCB,2022-02-28,Before market open
ITCB,2022-05-03,Before market open
ITCB,2022-07-29,Before market open
ITCB,2022-10-28,Before market open
ITCB,2023-02-28,Before market open
ITCB,2023-04-28,Before market open
ITCI,2020-03-02,Before market open
ITCI,2020-05-07,Before market open
ITCI,2020-08-10,Before market open
ITCI,2020-11-09,Before market open
ITCI,2021-02-25,Before market open
ITCI,2021-05-10,Before market open
ITCI,2021-08-09,Before market open
ITCI,2021-11-09,Before market open
ITCI,2022-03-01,Before market open
ITCI,2022-05-10,Before market open
ITCI,2022-08-09,Before market open
ITCI,2022-11-03,Before market open
ITCI,2023-03-01,Before market open
ITCI,2023-05-04,Before market open
ITCI,2023-11-02,Before market open
ITCI,2024-02-22,Before market open
ITCI,2024-05-07,Before market open
ITCI,2024-08-07,Before market open
ITCI,2024-10-30,Before market open
ITCL,2023-07-28,Before market open
ITCL,2023-10-31,Before market open
ITCL,2024-02-27,
ITGR,2020-02-20,Before market open
ITGR,2020-05-07,After market close
ITGR,2020-07-30,Before market open
ITGR,2020-10-29,Before market open
ITGR,2021-04-29,Before market open
ITGR,2021-07-29,Before market open
ITGR,2021-10-28,Before market open
ITGR,2022-02-17,Before market open
ITGR,2022-04-28,Before market open
ITGR,2022-07-28,Before market open
ITGR,2022-10-27,Before market open
ITGR,2023-02-16,Before market open
ITGR,2023-04-27,Before market open
ITGR,2023-07-27,Before market open
ITGR,2023-10-26,Before market open
ITGR,2024-02-15,Before market open
ITGR,2024-04-25,Before market open
ITGR,2024-07-25,Before market open
ITGR,2024-10-24,Before market open
ITGR,2025-02-20,Before market open
ITGR,2025-04-24,Before market open
ITGR,2025-07-24,Before market open
ITI,2020-02-04,After market close
ITI,2020-06-09,After market close
ITI,2020-08-04,After market close
ITI,2020-11-04,After market close
ITI,2021-02-02,After market close
ITI,2021-06-01,After market close
ITI,2021-08-05,After market close
ITI,2021-11-03,After market close
ITI,2022-02-03,After market close
ITI,2022-06-01,After market close
ITI,2022-08-04,After market close
ITI,2022-11-08,After market close
ITI,2023-02-02,After market close
ITI,2023-06-01,After market close
ITI,2023-08-08,After market close
ITI,2023-11-09,After market close
ITI,2024-02-08,After market close
ITI,2024-06-13,After market close
ITIC,2022-11-03,
ITIC,2023-02-13,
ITIC,2023-05-05,
ITIC,2023-08-04,
ITIC,2023-11-03,
ITIC,2024-02-13,
ITIC,2024-05-03,
ITIC,2024-08-05,
ITIC,2024-11-07,
ITIC,2025-02-11,
ITIC,2025-05-02,
ITIC,2025-08-05,
ITMR,2020-03-03,Before market open
ITMR,2020-05-27,Before market open
ITMR,2020-08-11,Before market open
ITMR,2020-11-17,Before market open
ITMR,2021-03-02,Before market open
ITMR,2021-05-19,Before market open
ITMR,2021-08-10,Before market open
ITMR,2021-11-16,
ITOS,2021-03-25,
ITOS,2021-08-12,
ITOS,2021-11-10,After market close
ITOS,2022-03-23,
ITOS,2022-05-12,
ITOS,2022-08-11,
ITOS,2022-11-09,
ITOS,2023-05-11,
ITOS,2023-08-09,
ITOS,2023-11-09,
ITOS,2024-05-08,
ITOS,2024-11-12,
ITOS,2025-03-05,
ITP,2022-11-03,
ITP,2023-03-21,
ITP,2023-05-09,
ITP,2023-08-08,
ITP,2023-11-09,
ITP,2024-03-22,
ITP,2024-05-09,
ITP,2024-08-08,
ITP,2024-11-14,
ITP,2025-03-26,
ITP,2025-05-09,
ITP,2025-08-11,
ITRG,2021-08-12,
ITRG,2021-11-12,
ITRG,2022-03-11,
ITRG,2022-05-13,
ITRG,2022-08-09,
ITRG,2022-11-11,
ITRG,2023-05-10,
ITRG,2023-08-11,
ITRG,2023-11-13,
ITRG,2024-03-15,
ITRG,2024-05-10,
ITRG,2024-08-12,
ITRG,2024-11-12,
ITRG,2025-03-27,
ITRG,2025-05-13,
ITRG,2025-08-13,After market close
ITRI,2020-02-24,After market close
ITRI,2020-05-04,After market close
ITRI,2020-08-03,After market close
ITRI,2020-11-02,Before market open
ITRI,2021-02-24,Before market open
ITRI,2021-05-03,Before market open
ITRI,2021-08-05,Before market open
ITRI,2021-11-04,Before market open
ITRI,2022-02-28,Before market open
ITRI,2022-05-02,Before market open
ITRI,2022-08-04,Before market open
ITRI,2022-11-03,Before market open
ITRI,2023-02-27,Before market open
ITRI,2023-05-04,Before market open
ITRI,2023-08-03,Before market open
ITRI,2023-11-02,Before market open
ITRI,2024-02-26,Before market open
ITRI,2024-05-02,Before market open
ITRI,2024-08-01,Before market open
ITRI,2024-10-31,Before market open
ITRI,2025-02-25,Before market open
ITRI,2025-05-01,Before market open
ITRI,2025-07-31,Before market open
ITRM,2020-05-12,
ITRM,2020-11-17,
ITRM,2021-03-11,
ITRM,2021-05-13,
ITRM,2021-08-05,
ITRM,2022-03-11,
ITRM,2022-05-13,
ITRM,2022-08-12,
ITRM,2022-11-10,Before market open
ITRM,2023-05-12,
ITRM,2023-08-11,
ITRM,2023-11-14,Before market open
ITRM,2024-03-21,
ITRM,2024-05-13,Before market open
ITRM,2024-08-14,Before market open
ITRM,2024-11-12,
ITRM,2025-05-13,Before market open
ITRM,2025-08-05,Before market open
ITRN,2020-03-04,Before market open
ITRN,2020-05-13,Before market open
ITRN,2020-08-25,Before market open
ITRN,2020-11-18,Before market open
ITRN,2021-03-03,Before market open
ITRN,2021-05-25,Before market open
ITRN,2021-08-23,Before market open
ITRN,2021-11-16,Before market open
ITRN,2022-03-07,Before market open
ITRN,2022-05-24,Before market open
ITRN,2022-08-29,Before market open
ITRN,2022-11-21,Before market open
ITRN,2023-02-28,Before market open
ITRN,2023-05-24,Before market open
ITRN,2023-08-15,Before market open
ITRN,2023-11-27,Before market open
ITRN,2024-02-29,Before market open
ITRN,2024-05-28,Before market open
ITRN,2024-08-19,Before market open
ITRN,2024-11-21,Before market open
ITRN,2025-02-26,Before market open
ITRN,2025-05-28,Before market open
ITRN,2025-08-19,Before market open
ITT,2020-02-21,Before market open
ITT,2020-05-01,Before market open
ITT,2020-07-31,Before market open
ITT,2020-10-30,Before market open
ITT,2021-02-19,Before market open
ITT,2021-05-07,Before market open
ITT,2021-08-05,After market close
ITT,2021-11-03,After market close
ITT,2022-02-09,After market close
ITT,2022-05-03,Before market open
ITT,2022-08-04,Before market open
ITT,2022-11-03,Before market open
ITT,2023-02-09,Before market open
ITT,2023-05-04,Before market open
ITT,2023-08-03,Before market open
ITT,2023-11-02,Before market open
ITT,2024-02-08,Before market open
ITT,2024-05-02,Before market open
ITT,2024-08-01,Before market open
ITT,2024-10-29,Before market open
ITT,2025-02-06,Before market open
ITT,2025-05-01,Before market open
ITT,2025-07-31,Before market open
ITUB,2020-02-10,After market close
ITUB,2020-05-04,After market close
ITUB,2020-08-03,Before market open
ITUB,2020-11-02,
ITUB,2021-02-01,After market close
ITUB,2021-05-03,After market close
ITUB,2021-08-02,
ITUB,2021-11-03,After market close
ITUB,2022-02-07,
ITUB,2022-05-10,
ITUB,2022-08-08,
ITUB,2022-11-17,
ITUB,2023-02-07,After market close
ITUB,2023-05-08,
ITUB,2023-11-06,After market close
ITUB,2024-02-05,After market close
ITUB,2024-05-06,After market close
ITUB,2024-08-05,
ITUB,2024-11-04,
ITUB,2025-04-30,Before market open
ITUB,2025-08-05,After market close
ITW,2020-01-31,Before market open
ITW,2020-05-05,Before market open
ITW,2020-07-31,Before market open
ITW,2020-10-23,Before market open
ITW,2021-02-05,Before market open
ITW,2021-04-30,Before market open
ITW,2021-07-30,Before market open
ITW,2021-10-28,Before market open
ITW,2022-02-03,Before market open
ITW,2022-05-03,Before market open
ITW,2022-08-02,Before market open
ITW,2022-10-25,Before market open
ITW,2023-02-02,Before market open
ITW,2023-05-02,Before market open
ITW,2023-08-01,Before market open
ITW,2023-10-24,Before market open
ITW,2024-02-01,Before market open
ITW,2024-04-30,Before market open
ITW,2024-07-30,Before market open
ITW,2024-10-30,Before market open
ITW,2025-02-05,Before market open
ITW,2025-04-30,Before market open
ITW,2025-07-30,Before market open
IVA,2022-03-03,
IVA,2022-08-01,
IVA,2022-09-21,After market close
IVA,2023-03-29,After market close
IVA,2023-09-28,After market close
IVA,2024-03-27,After market close
IVA,2024-09-25,Before market open
IVA,2025-03-26,After market close
IVA,2025-09-25,Before market open
IVAC,2020-01-29,After market close
IVAC,2020-04-27,After market close
IVAC,2020-07-27,After market close
IVAC,2020-10-26,After market close
IVAC,2021-02-03,After market close
IVAC,2021-05-03,After market close
IVAC,2021-08-02,After market close
IVAC,2022-11-02,After market close
IVAC,2023-02-01,After market close
IVAC,2023-05-03,After market close
IVAC,2023-08-02,After market close
IVAC,2023-11-01,After market close
IVAC,2024-02-05,After market close
